ts_code,name,latest_price,max_price_aug_oct,decline_pct,market,price_source
600019.SH,宝钢股份,6.3,7.55,-16.6,主板,longbridge
688678.SH,福立旺,31.2,37.39,-16.6,科创板,longbridge
300070.SZ,碧水源,4.02,4.82,-16.6,创业板,longbridge
603267.SH,鸿远电子,52.3,62.73,-16.6,主板,longbridge
600597.SH,光明乳业,7.44,8.91,-16.5,主板,longbridge
001238.SZ,浙江正特,46.6,55.82,-16.5,主板,longbridge
600379.SH,宝光股份,11.85,14.19,-16.5,主板,longbridge
000797.SZ,中国武夷,2.78,3.33,-16.5,主板,longbridge
002958.SZ,青农商行,2.99,3.58,-16.5,主板,longbridge
301135.SZ,瑞德智能,28.58,34.22,-16.5,创业板,longbridge
301130.SZ,西点药业,30.88,36.98,-16.5,创业板,longbridge
601098.SH,中南传媒,11.11,13.31,-16.5,主板,longbridge
000566.SZ,海南海药,5.51,6.6,-16.5,主板,longbridge
688602.SH,康鹏科技,8.3,9.94,-16.5,科创板,longbridge
688256.SH,寒武纪,1334.0,1595.88,-16.4,科创板,longbridge
000410.SZ,沈阳机床,6.73,8.05,-16.4,主板,longbridge
603043.SH,广州酒家,15.33,18.33,-16.4,主板,longbridge
600278.SH,东方创业,7.32,8.76,-16.4,主板,longbridge
000756.SZ,新华制药,14.61,17.47,-16.4,主板,longbridge
002712.SZ,思美传媒,5.2,6.22,-16.4,主板,longbridge
601669.SH,中国电建,5.71,6.83,-16.4,主板,longbridge
301160.SZ,翔楼新材,60.19,71.99,-16.4,创业板,longbridge
002239.SZ,奥特佳,3.05,3.65,-16.4,主板,longbridge
603536.SH,惠发食品,9.93,11.88,-16.4,主板,longbridge
600886.SH,国投电力,13.2,15.77,-16.3,主板,longbridge
688305.SH,科德数控,59.36,70.9,-16.3,科创板,longbridge
300656.SZ,民德电子,24.99,29.85,-16.3,创业板,longbridge
002367.SZ,康力电梯,6.39,7.63,-16.3,主板,longbridge
601811.SH,新华文轩,14.15,16.9,-16.3,主板,longbridge
002383.SZ,合众思壮,9.63,11.5,-16.3,主板,longbridge
605266.SH,健之佳,18.78,22.45,-16.3,主板,longbridge
600210.SH,紫江企业,6.97,8.33,-16.3,主板,longbridge
300195.SZ,长荣股份,7.67,9.16,-16.3,创业板,longbridge
301107.SZ,瑜欣电子,28.03,33.48,-16.3,创业板,longbridge
688615.SH,合合信息,185.95,222.0,-16.2,科创板,longbridge
002803.SZ,吉宏股份,17.45,20.83,-16.2,主板,longbridge
603014.SH,威高血净,37.81,45.11,-16.2,主板,longbridge
603060.SH,国检集团,6.33,7.55,-16.2,主板,longbridge
300329.SZ,海伦钢琴,14.97,17.87,-16.2,创业板,longbridge
603185.SH,弘元绿能,24.7,29.48,-16.2,主板,longbridge
600031.SH,三一重工,20.16,24.05,-16.2,主板,longbridge
300648.SZ,星云股份,52.61,62.8,-16.2,创业板,longbridge
603466.SH,风语筑,9.55,11.4,-16.2,主板,longbridge
603009.SH,北特科技,51.12,60.98,-16.2,主板,longbridge
600547.SH,山东黄金,38.44,45.88,-16.2,主板,longbridge
600528.SH,中铁工业,7.88,9.4,-16.2,主板,longbridge
300171.SZ,东富龙,14.85,17.7,-16.1,创业板,longbridge
688502.SH,茂莱光学,411.11,490.09,-16.1,科创板,longbridge
301040.SZ,中环海陆,33.96,40.5,-16.1,创业板,longbridge
600820.SH,隧道股份,6.16,7.34,-16.1,主板,longbridge
300086.SZ,康芝药业,7.37,8.78,-16.1,创业板,longbridge
002743.SZ,富煌钢构,5.32,6.34,-16.1,主板,longbridge
301206.SZ,三元生物,26.28,31.33,-16.1,创业板,longbridge
603810.SH,丰山集团,15.52,18.5,-16.1,主板,longbridge
601880.SH,辽港股份,1.63,1.94,-16.0,主板,longbridge
600371.SH,万向德农,8.64,10.29,-16.0,主板,longbridge
300146.SZ,汤臣倍健,11.09,13.2,-16.0,创业板,longbridge
688787.SH,海天瑞声,134.33,160.0,-16.0,科创板,longbridge
000597.SZ,东北制药,5.34,6.36,-16.0,主板,longbridge
002612.SZ,朗姿股份,16.95,20.19,-16.0,主板,longbridge
002574.SZ,明牌珠宝,5.42,6.45,-16.0,主板,longbridge
000906.SZ,浙商中拓,5.67,6.75,-16.0,主板,longbridge
688319.SH,欧林生物,29.12,34.68,-16.0,科创板,longbridge
002521.SZ,齐峰新材,8.65,10.3,-16.0,主板,longbridge
002767.SZ,先锋电子,21.98,26.17,-16.0,主板,longbridge
002406.SZ,远东传动,7.71,9.18,-16.0,主板,longbridge
600551.SH,时代出版,8.22,9.79,-16.0,主板,longbridge
000663.SZ,永安林业,6.35,7.55,-15.9,主板,longbridge
603223.SH,恒通股份,8.83,10.5,-15.9,主板,longbridge
300150.SZ,世纪瑞尔,5.43,6.46,-15.9,创业板,longbridge
002442.SZ,龙星科技,5.68,6.75,-15.9,主板,longbridge
300615.SZ,欣天科技,13.88,16.5,-15.9,创业板,longbridge
300016.SZ,北陆药业,10.08,11.98,-15.9,创业板,longbridge
600250.SH,南京商旅,11.51,13.69,-15.9,主板,longbridge
300267.SZ,尔康制药,4.02,4.78,-15.9,创业板,longbridge
000031.SZ,大悦城,2.92,3.47,-15.9,主板,longbridge
688528.SH,秦川物联,10.81,12.86,-15.9,科创板,longbridge
300249.SZ,依米康,17.85,21.2,-15.8,创业板,longbridge
000958.SZ,电投产融,6.09,7.23,-15.8,主板,longbridge
300873.SZ,海晨股份,23.24,27.6,-15.8,创业板,longbridge
300254.SZ,仟源医药,11.98,14.23,-15.8,创业板,longbridge
688157.SH,松井股份,39.73,47.17,-15.8,科创板,longbridge
600807.SH,济高发展,2.94,3.49,-15.8,主板,longbridge
002388.SZ,新亚制程,5.11,6.07,-15.8,主板,longbridge
002813.SZ,路畅科技,24.25,28.81,-15.8,主板,longbridge
300401.SZ,花园生物,13.8,16.39,-15.8,创业板,longbridge
603348.SH,文灿股份,20.23,24.04,-15.8,主板,longbridge
000715.SZ,中兴商业,5.72,6.79,-15.8,主板,longbridge
603167.SH,渤海轮渡,9.22,10.95,-15.8,主板,longbridge
301371.SZ,敷尔佳,24.23,28.77,-15.8,创业板,longbridge
300040.SZ,九洲集团,6.72,7.98,-15.8,创业板,longbridge
000550.SZ,江铃汽车,18.97,22.5,-15.7,主板,longbridge
300513.SZ,恒实科技,8.85,10.5,-15.7,创业板,longbridge
600993.SH,马应龙,24.76,29.37,-15.7,主板,longbridge
603713.SH,密尔克卫,59.76,70.87,-15.7,主板,longbridge
002056.SZ,横店东磁,19.39,23.0,-15.7,主板,longbridge
688221.SH,前沿生物-U,19.65,23.3,-15.7,科创板,longbridge
603833.SH,欧派家居,50.6,59.96,-15.6,主板,longbridge
000977.SZ,浪潮信息,68.23,80.8,-15.6,主板,longbridge
300200.SZ,高盟新材,9.77,11.58,-15.6,创业板,longbridge
002925.SZ,盈趣科技,19.98,23.67,-15.6,主板,longbridge
301098.SZ,金埔园林,8.57,10.15,-15.6,创业板,longbridge
300756.SZ,金马游乐,50.89,60.27,-15.6,创业板,longbridge
300454.SZ,深信服,113.02,133.98,-15.6,创业板,longbridge
603385.SH,惠达卫浴,6.36,7.54,-15.6,主板,longbridge
600720.SH,中交设计,6.92,8.2,-15.6,主板,longbridge
002422.SZ,科伦药业,35.23,41.72,-15.6,主板,longbridge
000563.SZ,陕国投Ａ,3.36,3.98,-15.6,主板,longbridge
600072.SH,中船科技,12.0,14.2,-15.5,主板,longbridge
300110.SZ,华仁药业,3.17,3.75,-15.5,创业板,longbridge
600548.SH,深高速,9.16,10.84,-15.5,主板,longbridge
300098.SZ,高新兴,5.47,6.47,-15.5,创业板,longbridge
603866.SH,桃李面包,5.03,5.95,-15.5,主板,longbridge
603939.SH,益丰药房,22.45,26.56,-15.5,主板,longbridge
300517.SZ,海波重科,11.92,14.1,-15.5,创业板,longbridge
002137.SZ,实益达,8.4,9.94,-15.5,主板,longbridge
002984.SZ,森麒麟,17.73,20.98,-15.5,主板,longbridge
301001.SZ,凯淳股份,28.72,33.98,-15.5,创业板,longbridge
000920.SZ,沃顿科技,11.95,14.14,-15.5,主板,longbridge
002614.SZ,奥佳华,6.13,7.25,-15.4,主板,longbridge
600272.SH,开开实业,12.27,14.5,-15.4,主板,longbridge
301303.SZ,真兰仪表,15.96,18.87,-15.4,创业板,longbridge
605180.SH,华生科技,14.78,17.48,-15.4,主板,longbridge
002115.SZ,三维通信,12.57,14.85,-15.4,主板,longbridge
688509.SH,正元地信,4.52,5.34,-15.4,科创板,longbridge
000707.SZ,双环科技,5.84,6.9,-15.4,主板,longbridge
300306.SZ,远方信息,12.35,14.6,-15.4,创业板,longbridge
603790.SH,雅运股份,22.17,26.2,-15.4,主板,longbridge
301181.SZ,标榜股份,45.72,53.96,-15.3,创业板,longbridge
002815.SZ,崇达技术,15.63,18.46,-15.3,主板,longbridge
601668.SH,中国建筑,4.94,5.83,-15.3,主板,longbridge
600316.SH,洪都航空,40.21,47.47,-15.3,主板,longbridge
301522.SZ,上大股份,32.35,38.2,-15.3,创业板,longbridge
002563.SZ,森马服饰,5.19,6.13,-15.3,主板,longbridge
605500.SH,森林包装,9.05,10.68,-15.3,主板,longbridge
600062.SH,华润双鹤,18.3,21.6,-15.3,主板,longbridge
300523.SZ,辰安科技,21.9,25.86,-15.3,创业板,longbridge
001979.SZ,招商蛇口,8.85,10.45,-15.3,主板,longbridge
603170.SH,宝立食品,13.2,15.59,-15.3,主板,longbridge
601288.SH,农业银行,7.06,8.34,-15.3,主板,longbridge
000008.SZ,神州高铁,2.71,3.2,-15.3,主板,longbridge
002060.SZ,广东建工,3.88,4.58,-15.3,主板,longbridge
300971.SZ,博亚精工,23.79,28.08,-15.3,创业板,longbridge
603880.SH,南卫股份,6.4,7.55,-15.2,主板,longbridge
600249.SH,两面针,5.99,7.06,-15.2,主板,longbridge
600305.SH,恒顺醋业,7.41,8.74,-15.2,主板,longbridge
600941.SH,中国移动,93.47,110.2,-15.2,主板,longbridge
601188.SH,龙江交通,3.24,3.82,-15.2,主板,longbridge
002697.SZ,红旗连锁,5.3,6.25,-15.2,主板,longbridge
301238.SZ,瑞泰新材,21.6,25.47,-15.2,创业板,longbridge
603082.SH,北自科技,37.46,44.2,-15.2,主板,longbridge
002735.SZ,王子新材,15.26,17.99,-15.2,主板,longbridge
002963.SZ,豪尔赛,15.8,18.6,-15.1,主板,longbridge
300636.SZ,同和药业,8.05,9.48,-15.1,创业板,longbridge
301360.SZ,荣旗科技,82.13,96.69,-15.1,创业板,longbridge
002344.SZ,海宁皮城,4.4,5.18,-15.1,主板,longbridge
000999.SZ,华润三九,27.48,32.35,-15.1,主板,longbridge
002745.SZ,木林森,8.69,10.23,-15.1,主板,longbridge
300758.SZ,七彩化学,13.94,16.41,-15.1,创业板,longbridge
001268.SZ,联合精密,33.0,38.88,-15.1,主板,longbridge
300669.SZ,沪宁股份,32.95,38.83,-15.1,创业板,longbridge
601512.SH,中新集团,8.89,10.47,-15.1,主板,longbridge
301116.SZ,益客食品,10.37,12.2,-15.0,创业板,longbridge
605033.SH,美邦股份,22.68,26.68,-15.0,主板,longbridge
002936.SZ,郑州银行,1.82,2.14,-15.0,主板,longbridge
688533.SH,上声电子,26.59,31.3,-15.0,科创板,longbridge
605339.SH,南侨食品,16.09,18.92,-15.0,主板,longbridge
600293.SH,三峡新材,3.18,3.74,-15.0,主板,longbridge
003009.SZ,中天火箭,58.41,68.73,-15.0,主板,longbridge
300434.SZ,金石亚药,10.35,12.18,-15.0,创业板,longbridge
300884.SZ,狄耐克,13.5,15.88,-15.0,创业板,longbridge
300217.SZ,东方电热,5.59,6.58,-15.0,创业板,longbridge
300230.SZ,永利股份,4.82,5.67,-15.0,创业板,longbridge
688389.SH,普门科技,12.65,14.88,-15.0,科创板,longbridge
603855.SH,华荣股份,19.76,23.26,-15.0,主板,longbridge
002654.SZ,万润科技,15.3,17.97,-14.9,主板,longbridge
300448.SZ,浩云科技,6.72,7.9,-14.9,创业板,longbridge
601921.SH,浙版传媒,7.97,9.37,-14.9,主板,longbridge
688400.SH,凌云光,48.94,57.5,-14.9,科创板,longbridge
600516.SH,方大炭素,5.59,6.57,-14.9,主板,longbridge
688208.SH,道通科技,36.37,42.75,-14.9,科创板,longbridge
002960.SZ,青鸟消防,12.08,14.19,-14.9,主板,longbridge
601995.SH,中金公司,33.87,39.81,-14.9,主板,longbridge
001217.SZ,华尔泰,11.72,13.78,-14.9,主板,longbridge
603922.SH,金鸿顺,21.51,25.27,-14.9,主板,longbridge
301066.SZ,万事利,14.28,16.78,-14.9,创业板,longbridge
300318.SZ,博晖创新,5.7,6.7,-14.9,创业板,longbridge
002593.SZ,日上集团,5.28,6.2,-14.8,主板,longbridge
600097.SH,开创国际,10.71,12.57,-14.8,主板,longbridge
002050.SZ,三花智控,45.54,53.48,-14.8,主板,longbridge
002492.SZ,恒基达鑫,7.42,8.71,-14.8,主板,longbridge
600285.SH,羚锐制药,21.08,24.75,-14.8,主板,longbridge
000156.SZ,华数传媒,7.58,8.9,-14.8,主板,longbridge
603231.SH,索宝蛋白,17.78,20.86,-14.8,主板,longbridge
301512.SZ,智信精密,46.81,54.87,-14.7,创业板,longbridge
601326.SH,秦港股份,3.55,4.16,-14.7,主板,longbridge
300039.SZ,上海凯宝,6.0,7.03,-14.7,创业板,longbridge
688056.SH,莱伯泰科,35.81,41.98,-14.7,科创板,longbridge
688215.SH,瑞晟智能,78.01,91.49,-14.7,科创板,longbridge
600889.SH,南京化纤,14.9,17.47,-14.7,主板,longbridge
300310.SZ,宜通世纪,6.38,7.48,-14.7,创业板,longbridge
603520.SH,司太立,10.94,12.82,-14.7,主板,longbridge
002945.SZ,华林证券,15.69,18.37,-14.6,主板,longbridge
688357.SH,建龙微纳,35.85,41.96,-14.6,科创板,longbridge
000915.SZ,华特达因,31.35,36.7,-14.6,主板,longbridge
000553.SZ,安道麦A,6.21,7.27,-14.6,主板,longbridge
002489.SZ,浙江永强,3.44,4.03,-14.6,主板,longbridge
603836.SH,海程邦达,13.01,15.24,-14.6,主板,longbridge
300182.SZ,捷成股份,5.77,6.76,-14.6,创业板,longbridge
301152.SZ,天力锂能,30.13,35.28,-14.6,创业板,longbridge
301598.SZ,博科测试,62.98,73.79,-14.6,创业板,longbridge
603276.SH,恒兴新材,16.89,19.77,-14.6,主板,longbridge
002016.SZ,世荣兆业,5.73,6.7,-14.5,主板,longbridge
603120.SH,肯特催化,39.45,46.15,-14.5,主板,longbridge
002090.SZ,金智科技,10.79,12.62,-14.5,主板,longbridge
600508.SH,上海能源,12.66,14.8,-14.5,主板,longbridge
002611.SZ,东方精工,17.91,20.94,-14.5,主板,longbridge
688065.SH,凯赛生物,48.01,56.16,-14.5,科创板,longbridge
000701.SZ,厦门信达,5.84,6.83,-14.5,主板,longbridge
603801.SH,志邦家居,8.9,10.41,-14.5,主板,longbridge
300161.SZ,华中数控,29.38,34.36,-14.5,创业板,longbridge
000727.SZ,冠捷科技,2.72,3.18,-14.5,主板,longbridge
600248.SH,陕建股份,3.47,4.06,-14.5,主板,longbridge
603113.SH,金能科技,7.17,8.38,-14.4,主板,longbridge
605136.SH,丽人丽妆,10.44,12.2,-14.4,主板,longbridge
601666.SH,平煤股份,7.87,9.19,-14.4,主板,longbridge
605155.SH,西大门,15.45,18.05,-14.4,主板,longbridge
605028.SH,世茂能源,27.84,32.51,-14.4,主板,longbridge
601333.SH,广深铁路,3.04,3.55,-14.4,主板,longbridge
002706.SZ,良信股份,11.21,13.09,-14.4,主板,longbridge
603107.SH,上海汽配,14.51,16.96,-14.4,主板,longbridge
002044.SZ,美年健康,5.3,6.19,-14.4,主板,longbridge
300576.SZ,容大感光,36.06,42.13,-14.4,创业板,longbridge
300531.SZ,优博讯,20.25,23.67,-14.4,创业板,longbridge
002468.SZ,申通快递,17.18,20.07,-14.4,主板,longbridge
000733.SZ,振华科技,46.96,54.8,-14.3,主板,longbridge
002495.SZ,佳隆股份,2.52,2.94,-14.3,主板,longbridge
688209.SH,英集芯,21.59,25.19,-14.3,科创板,longbridge
300767.SZ,震安科技,23.35,27.26,-14.3,创业板,longbridge
603551.SH,奥普科技,11.9,13.88,-14.3,主板,longbridge
000635.SZ,英力特,8.12,9.48,-14.3,主板,longbridge
600790.SH,轻纺城,3.66,4.27,-14.3,主板,longbridge
300773.SZ,拉卡拉,26.99,31.5,-14.3,创业板,longbridge
600056.SH,中国医药,10.7,12.48,-14.3,主板,longbridge
002381.SZ,双箭股份,6.39,7.46,-14.3,主板,longbridge
000885.SZ,城发环境,13.7,15.98,-14.3,主板,longbridge
605183.SH,确成股份,19.33,22.56,-14.3,主板,longbridge
603639.SH,海利尔,13.2,15.38,-14.2,主板,longbridge
301041.SZ,金百泽,29.98,34.96,-14.2,创业板,longbridge
600123.SH,兰花科创,6.18,7.2,-14.2,主板,longbridge
301388.SZ,欣灵电气,32.19,37.51,-14.2,创业板,longbridge
601801.SH,皖新传媒,6.1,7.11,-14.2,主板,longbridge
601928.SH,凤凰传媒,9.93,11.58,-14.2,主板,longbridge
688352.SH,颀中科技,13.13,15.3,-14.2,科创板,longbridge
601021.SH,春秋航空,47.43,55.25,-14.2,主板,longbridge
002818.SZ,富森美,10.71,12.48,-14.2,主板,longbridge
603131.SH,上海沪工,21.19,24.7,-14.2,主板,longbridge
603259.SH,药明康德,99.39,115.79,-14.2,主板,longbridge
600739.SH,辽宁成大,11.67,13.58,-14.1,主板,longbridge
605296.SH,神农集团,30.06,35.0,-14.1,主板,longbridge
000709.SZ,河钢股份,2.32,2.7,-14.1,主板,longbridge
605088.SH,冠盛股份,36.93,42.99,-14.1,主板,longbridge
688296.SH,和达科技,13.83,16.1,-14.1,科创板,longbridge
000766.SZ,通化金马,23.65,27.52,-14.1,主板,longbridge
000995.SZ,皇台酒业,13.75,16.01,-14.1,主板,longbridge
001319.SZ,铭科精技,25.66,29.87,-14.1,主板,longbridge
600845.SH,宝信软件,22.92,26.68,-14.1,主板,longbridge
688799.SH,华纳药厂,57.48,66.88,-14.1,科创板,longbridge
603075.SH,热威股份,22.75,26.47,-14.1,主板,longbridge
600824.SH,益民集团,3.98,4.63,-14.0,主板,longbridge
002601.SZ,龙佰集团,17.69,20.58,-14.0,主板,longbridge
601588.SH,北辰实业,1.9,2.21,-14.0,主板,longbridge
300011.SZ,鼎汉技术,7.43,8.64,-14.0,创业板,longbridge
600408.SH,安泰集团,3.13,3.64,-14.0,主板,longbridge
001379.SZ,腾达科技,21.66,25.2,-14.0,主板,longbridge
603788.SH,宁波高发,15.72,18.28,-14.0,主板,longbridge
301391.SZ,卡莱特,80.2,93.27,-14.0,创业板,longbridge
002439.SZ,启明星辰,15.3,17.79,-14.0,主板,longbridge
601005.SH,重庆钢铁,1.41,1.64,-14.0,主板,longbridge
300071.SZ,福石控股,5.05,5.87,-14.0,创业板,longbridge
688348.SH,昱能科技,53.22,61.86,-14.0,科创板,longbridge
688322.SH,奥比中光-UW,84.74,98.5,-14.0,科创板,longbridge
003025.SZ,思进智能,13.89,16.15,-14.0,主板,longbridge
688733.SH,壹石通,29.6,34.43,-14.0,科创板,longbridge
688377.SH,迪威尔,40.3,46.8,-13.9,科创板,longbridge
688592.SH,司南导航,45.32,52.66,-13.9,科创板,longbridge
000062.SZ,深圳华强,29.76,34.57,-13.9,主板,longbridge
000938.SZ,紫光股份,27.7,32.16,-13.9,主板,longbridge
600887.SH,伊利股份,25.39,29.5,-13.9,主板,longbridge
603297.SH,永新光学,112.69,130.92,-13.9,主板,longbridge
603887.SH,城地香江,16.88,19.61,-13.9,主板,longbridge
600665.SH,天地源,3.23,3.75,-13.9,主板,longbridge
603127.SH,昭衍新药,36.93,42.9,-13.9,主板,longbridge
300425.SZ,中建环能,4.87,5.65,-13.8,创业板,longbridge
300761.SZ,立华股份,21.89,25.4,-13.8,创业板,longbridge
600114.SH,东睦股份,31.75,36.83,-13.8,主板,longbridge
002282.SZ,博深股份,6.97,8.09,-13.8,主板,longbridge
600930.SH,华电新能,6.01,6.97,-13.8,主板,longbridge
000529.SZ,广弘控股,5.67,6.58,-13.8,主板,longbridge
300580.SZ,贝斯特,27.7,32.15,-13.8,创业板,longbridge
688571.SH,杭华股份,7.86,9.12,-13.8,科创板,longbridge
300661.SZ,圣邦股份,77.53,89.9,-13.8,创业板,longbridge
002431.SZ,棕榈股份,2.57,2.98,-13.8,主板,longbridge
000816.SZ,智慧农业,3.22,3.73,-13.7,主板,longbridge
000027.SZ,深圳能源,6.68,7.74,-13.7,主板,longbridge
688626.SH,翔宇医疗,59.5,68.98,-13.7,科创板,longbridge
601882.SH,海天精工,19.66,22.77,-13.7,主板,longbridge
601888.SH,中国中免,66.79,77.39,-13.7,主板,longbridge
600501.SH,航天晨光,23.57,27.31,-13.7,主板,longbridge
301535.SZ,浙江华远,20.26,23.48,-13.7,创业板,longbridge
600917.SH,重庆燃气,5.27,6.11,-13.7,主板,longbridge
301510.SZ,固高科技,31.68,36.7,-13.7,创业板,longbridge
601916.SH,浙商银行,3.02,3.5,-13.7,主板,longbridge
000985.SZ,大庆华科,18.9,21.9,-13.7,主板,longbridge
300908.SZ,仲景食品,29.13,33.76,-13.7,创业板,longbridge
600520.SH,三佳科技,27.81,32.2,-13.6,主板,longbridge
688107.SH,安路科技,30.67,35.5,-13.6,科创板,longbridge
000686.SZ,东北证券,8.3,9.61,-13.6,主板,longbridge
688671.SH,碧兴物联,21.48,24.85,-13.6,科创板,longbridge
300628.SZ,亿联网络,35.67,41.28,-13.6,创业板,longbridge
600036.SH,招商银行,39.52,45.73,-13.6,主板,longbridge
301370.SZ,国科恒泰,10.43,12.07,-13.6,创业板,longbridge
603578.SH,三星新材,12.53,14.51,-13.6,主板,longbridge
600996.SH,贵广网络,9.4,10.88,-13.6,主板,longbridge
603787.SH,新日股份,12.59,14.58,-13.6,主板,longbridge
603970.SH,中农立华,12.57,14.54,-13.5,主板,longbridge
603987.SH,康德莱,8.85,10.23,-13.5,主板,longbridge
603969.SH,银龙股份,9.7,11.22,-13.5,主板,longbridge
300962.SZ,中金辐照,16.15,18.68,-13.5,创业板,longbridge
603062.SH,麦加芯彩,50.13,57.95,-13.5,主板,longbridge
301458.SZ,钧崴电子,35.81,41.39,-13.5,创业板,longbridge
300193.SZ,佳士科技,8.64,9.99,-13.5,创业板,longbridge
300514.SZ,友讯达,13.19,15.25,-13.5,创业板,longbridge
002393.SZ,力生制药,23.1,26.7,-13.5,主板,longbridge
301559.SZ,中集环科,17.02,19.68,-13.5,创业板,longbridge
688326.SH,经纬恒润-W,124.18,143.5,-13.5,科创板,longbridge
688311.SH,盟升电子,39.27,45.36,-13.4,科创板,longbridge
002134.SZ,天津普林,22.7,26.2,-13.4,主板,longbridge
600883.SH,博闻科技,7.97,9.2,-13.4,主板,longbridge
600897.SH,厦门空港,16.23,18.75,-13.4,主板,longbridge
002488.SZ,金固股份,12.55,14.5,-13.4,主板,longbridge
603656.SH,泰禾智能,21.12,24.38,-13.4,主板,longbridge
301207.SZ,华兰疫苗,19.91,23.0,-13.4,创业板,longbridge
002010.SZ,传化智联,6.05,6.99,-13.4,主板,longbridge
002671.SZ,龙泉股份,4.77,5.5,-13.3,主板,longbridge
300612.SZ,宣亚国际,15.12,17.44,-13.3,创业板,longbridge
600505.SH,西昌电力,12.92,14.9,-13.3,主板,longbridge
000937.SZ,冀中能源,5.53,6.38,-13.3,主板,longbridge
688047.SH,龙芯中科,144.77,167.0,-13.3,科创板,longbridge
002098.SZ,浔兴股份,8.87,10.23,-13.3,主板,longbridge
601949.SH,中国出版,6.28,7.24,-13.3,主板,longbridge
600138.SH,中青旅,9.31,10.72,-13.2,主板,longbridge
603326.SH,我乐家居,8.65,9.96,-13.2,主板,longbridge
601607.SH,上海医药,16.99,19.58,-13.2,主板,longbridge
001225.SZ,和泰机电,50.6,58.3,-13.2,主板,longbridge
002807.SZ,江阴银行,4.68,5.39,-13.2,主板,longbridge
300853.SZ,申昊科技,24.47,28.19,-13.2,创业板,longbridge
600585.SH,海螺水泥,22.22,25.6,-13.2,主板,longbridge
002474.SZ,榕基软件,7.5,8.64,-13.2,主板,longbridge
301062.SZ,上海艾录,8.17,9.41,-13.2,创业板,longbridge
603171.SH,税友股份,56.93,65.5,-13.1,主板,longbridge
600663.SH,陆家嘴,7.95,9.15,-13.1,主板,longbridge
603081.SH,大丰实业,12.4,14.27,-13.1,主板,longbridge
600449.SH,宁夏建材,12.9,14.85,-13.1,主板,longbridge
600015.SH,华夏银行,7.14,8.22,-13.1,主板,longbridge
688113.SH,联测科技,38.56,44.36,-13.1,科创板,longbridge
600834.SH,申通地铁,8.23,9.47,-13.1,主板,longbridge
000969.SZ,安泰科技,21.55,24.8,-13.1,主板,longbridge
001221.SZ,悍高集团,64.1,73.73,-13.1,主板,longbridge
002444.SZ,巨星科技,32.2,37.05,-13.1,主板,longbridge
601966.SH,玲珑轮胎,14.21,16.34,-13.0,主板,longbridge
000652.SZ,泰达股份,4.15,4.77,-13.0,主板,longbridge
002129.SZ,TCL中环,8.67,9.97,-13.0,主板,longbridge
300552.SZ,万集科技,26.8,30.8,-13.0,创业板,longbridge
601033.SH,永兴股份,14.77,16.98,-13.0,主板,longbridge
688478.SH,晶升股份,38.67,44.43,-13.0,科创板,longbridge
601500.SH,通用股份,4.22,4.85,-13.0,主板,longbridge
301221.SZ,光庭信息,53.35,61.3,-13.0,创业板,longbridge
603386.SH,骏亚科技,14.35,16.5,-13.0,主板,longbridge
688403.SH,汇成股份,17.59,20.23,-13.0,科创板,longbridge
600103.SH,青山纸业,4.3,4.94,-13.0,主板,longbridge
688187.SH,时代电气,51.28,58.9,-12.9,科创板,longbridge
601965.SH,中国汽研,17.35,19.91,-12.9,主板,longbridge
300414.SZ,中光防雷,14.29,16.4,-12.9,创业板,longbridge
600198.SH,大唐电信,8.5,9.76,-12.9,主板,longbridge
603959.SH,百利科技,7.02,8.06,-12.9,主板,longbridge
002615.SZ,哈尔斯,7.87,9.04,-12.9,主板,longbridge
002291.SZ,遥望科技,6.42,7.37,-12.9,主板,longbridge
000548.SZ,湖南投资,5.21,5.98,-12.9,主板,longbridge
688469.SH,芯联集成-U,6.7,7.69,-12.9,科创板,longbridge
600490.SH,鹏欣资源,8.48,9.74,-12.9,主板,longbridge
600126.SH,杭钢股份,9.96,11.44,-12.9,主板,longbridge
301050.SZ,雷电微力,49.81,57.16,-12.9,创业板,longbridge
300041.SZ,回天新材,11.19,12.83,-12.8,创业板,longbridge
600738.SH,丽尚国潮,4.84,5.55,-12.8,主板,longbridge
603065.SH,宿迁联盛,8.24,9.45,-12.8,主板,longbridge
002484.SZ,江海股份,33.03,37.9,-12.8,主板,longbridge
002613.SZ,北玻股份,4.07,4.67,-12.8,主板,longbridge
600035.SH,楚天高速,3.81,4.37,-12.8,主板,longbridge
603237.SH,五芳斋,17.14,19.66,-12.8,主板,longbridge
300634.SZ,彩讯股份,27.66,31.73,-12.8,创业板,longbridge
301095.SZ,广立微,86.33,99.01,-12.8,创业板,longbridge
603323.SH,苏农银行,4.85,5.56,-12.8,主板,longbridge
300327.SZ,中颖电子,25.8,29.58,-12.8,创业板,longbridge
000925.SZ,众合科技,7.36,8.44,-12.8,主板,longbridge
002236.SZ,大华股份,19.16,21.96,-12.8,主板,longbridge
603135.SH,中重科技,11.02,12.62,-12.7,主板,longbridge
600455.SH,博通股份,25.62,29.36,-12.7,主板,longbridge
688057.SH,金达莱,12.39,14.19,-12.7,科创板,longbridge
603128.SH,华贸物流,5.63,6.45,-12.7,主板,longbridge
688075.SH,安旭生物,38.51,44.13,-12.7,科创板,longbridge
603655.SH,朗博科技,41.91,48.0,-12.7,主板,longbridge
301065.SZ,本立科技,23.02,26.38,-12.7,创业板,longbridge
